Год;Месяц;Канал;Бренд;Диапазон веса;Сумма (в 1000);Штуки (в 1000 шт);Штуки (в шт);Точки;Офтейк (штук на точку);Цена за штуку;Средний вес;Цена за грамм; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2020;5;Hypermarkets;Lime;400-599G;35,48;0,17;173;46;4;204,95;499,5;0,41;;;;;;;;;;;;;;
2020;5;Minimarkets;Green;200-249G;3 886,49;62,29;62295;7742;8;62,39;224,5;0,28;;;;;;;;;;;;;;
2020;5;Minimarkets;Green;300-349G;0,08;0,00;1;1;1;109,50;324,5;0,34;;;;;;;;;;;;;;
2020;5;Minimarkets;Green;350-399G;6 461,60;65,04;65035;8213;8;99,36;374,5;0,27;;;;;;;;;;;;;;
2020;5;Minimarkets;Green;400-599G;978,03;7,08;7079;1256;6;138,16;499,5;0,28;;;;;;;;;;;;;;
2020;5;Minimarkets;Green;600-899G;71,14;0,42;419;337;1;169,86;749,5;0,23;;;;;;;;;;;;;;
2020;5;Minimarkets;Blue;400-599G;1 704,14;9,47;9471;1342;7;179,93;499,5;0,36;;;;;;;;;;;;;;
2020;5;Minimarkets;Yellow;350-399G;881,71;14,69;14688;2351;6;60,03;374,5;0,16;;;;;;;;;;;;;;
2020;5;Minimarkets;Black;200-249G;283,99;3,80;3798;1569;2;74,77;224,5;0,33;;;;;;;;;;;;;;
2020;5;Minimarkets;Black;400-599G;112,81;0,61;605;331;2;186,37;499,5;0,37;;;;;;;;;;;;;;
2020;5;Minimarkets;Red;350-399G;224,95;1,53;1528;327;5;147,22;374,5;0,39;;;;;;;;;;;;;;
2020;5;Minimarkets;Delicate;400-599G;137,34;1,29;1291;781;2;106,38;499,5;0,21;;;;;;;;;;;;;;
2020;5;Minimarkets;White;<200G;128,12;1,37;1365;245;6;93,85;200;0,47;;;;;;;;;;;;;;
2020;5;Minimarkets;Orange;250-299G;0,43;0,00;1;2;1;330,71;274,5;1,20;;;;;;;;;;;;;;
2020;5;Minimarkets;Orange;400-599G;65,79;0,55;554;334;2;118,73;499,5;0,24;;;;;;;;;;;;;;
2020;5;Minimarkets;Teal;350-399G;42,53;0,71;709;188;4;60,00;374,5;0,16;;;;;;;;;;;;;;
2020;5;Minimarkets;Purple;400-599G;41,46;0,15;145;1;145;285,34;499,5;0,57;;;;;;;;;;;;;;
2020;5;Supermarkets;Green;200-249G;6 964,64;126,69;126689;11236;11;54,97;224,5;0,24;;;;;;;;;;;;;;
2020;5;Supermarkets;Green;350-399G;7 894,58;87,39;87389;7935;11;90,34;374,5;0,24;;;;;;;;;;;;;;
2020;5;Supermarkets;Green;400-599G;2 313,45;17,53;17531;2129;8;131,96;499,5;0,26;;;;;;;;;;;;;;
2020;5;Supermarkets;Green;600-899G;10,34;0,08;75;34;2;137,14;749,5;0,18;;;;;;;;;;;;;;
2020;5;Supermarkets;Blue;400-599G;4 815,38;23,85;23846;2262;11;201,93;499,5;0,40;;;;;;;;;;;;;;
2020;5;Supermarkets;Black;200-249G;493,35;8,33;8330;1621;5;59,22;224,5;0,26;;;;;;;;;;;;;;
2020;5;Supermarkets;Black;400-599G;655,26;3,63;3634;1225;3;180,33;499,5;0,36;;;;;;;;;;;;;;
2020;5;Supermarkets;Yellow;350-399G;985,10;16,15;16150;2217;7;61,00;374,5;0,16;;;;;;;;;;;;;;
2020;5;Supermarkets;Red;350-399G;868,84;6,32;6324;827;8;137,38;374,5;0,37;;;;;;;;;;;;;;
2020;5;Supermarkets;Deep;<200G;390,84;1,48;1477;116;13;264,62;200;1,32;;;;;;;;;;;;;;
2020;5;Supermarkets;Deep;350-399G;8,96;0,03;27;5;5;335,66;374,5;0,90;;;;;;;;;;;;;;
2020;5;Supermarkets;Deep;400-599G;38,58;0,08;79;48;2;488,41;499,5;0,98;;;;;;;;;;;;;;
2020;5;Supermarkets;Pale;<200G;5,72;0,04;36;14;3;160,18;200;0,80;;;;;;;;;;;;;;
2020;5;Supermarkets;Pale;400-599G;365,61;1,37;1373;212;6;266,26;499,5;0,53;;;;;;;;;;;;;;
2020;5;Supermarkets;Delicate;400-599G;358,54;3,26;3263;1966;2;109,88;499,5;0,22;;;;;;;;;;;;;;
2020;5;Supermarkets;Glossy;300-349G;46,87;0,25;250;1;250;187,63;324,5;0,58;;;;;;;;;;;;;;
2020;5;Supermarkets;Glossy;400-599G;215,21;0,49;485;1;485;443,55;499,5;0,89;;;;;;;;;;;;;;
2020;5;Supermarkets;Dim;350-399G;29,76;0,07;65;1;65;454,98;374,5;1,21;;;;;;;;;;;;;;
2020;5;Supermarkets;Dim;400-599G;173,03;0,31;313;1;313;552,80;499,5;1,11;;;;;;;;;;;;;;
2020;6;Hypermarkets;Green;200-249G;1 029,60;17,45;17446;598;29;59,02;224,5;0,26;;;;;;;;;;;;;;
2020;6;Hypermarkets;Green;350-399G;4 036,58;45,06;45063;719;63;89,58;374,5;0,24;;;;;;;;;;;;;;
2020;6;Hypermarkets;Green;400-599G;5 268,30;50,04;50041;621;81;105,28;499,5;0,21;;;;;;;;;;;;;;
2020;6;Hypermarkets;Green;600-899G;213,29;2,06;2063;22;94;103,39;749,5;0,14;;;;;;;;;;;;;;
2020;6;Hypermarkets;Blue;400-599G;2 643,42;13,29;13291;581;23;198,88;499,5;0,40;;;;;;;;;;;;;;
2020;6;Hypermarkets;Black;200-249G;622,23;10,72;10722;491;22;58,03;224,5;0,26;;;;;;;;;;;;;;
2020;6;Hypermarkets;Black;400-599G;160,39;1,02;1022;222;5;157,02;499,5;0,31;;;;;;;;;;;;;;
2020;6;Hypermarkets;Red;350-399G;391,48;2,77;2766;151;18;141,52;374,5;0,38;;;;;;;;;;;;;;
2020;6;Hypermarkets;White;<200G;360,48;3,94;3937;98;40;91,56;200;0,46;;;;;;;;;;;;;;
2020;6;Hypermarkets;Yellow;350-399G;156,11;2,14;2141;111;19;72,90;374,5;0,19;;;;;;;;;;;;;;
2020;6;Hypermarkets;Purple;400-599G;117,65;0,56;559;164;3;210,65;499,5;0,42;;;;;;;;;;;;;;
2020;6;Hypermarkets;Orange;250-299G;1,56;0,00;5;4;1;325,13;274,5;1,18;;;;;;;;;;;;;;
2020;6;Hypermarkets;Orange;400-599G;92,91;0,77;767;117;7;121,10;499,5;0,24;;;;;;;;;;;;;;
2020;6;Hypermarkets;Deep;<200G;55,47;1,13;1131;82;14;49,07;200;0,25;;;;;;;;;;;;;;
2020;6;Hypermarkets;Deep;350-399G;0,43;0,00;1;1;1;327,14;374,5;0,87;;;;;;;;;;;;;;
2020;6;Hypermarkets;Lime;400-599G;44,13;0,21;211;1;211;209,15;499,5;0,42;;;;;;;;;;;;;;
2020;6;Minimarkets;Green;200-249G;3 056,35;45,34;45343;7767;6;67,40;224,5;0,30;;;;;;;;;;;;;;
2020;6;Minimarkets;Green;300-349G;0,14;0,00;1;2;1;109,46;324,5;0,34;;;;;;;;;;;;;;
2020;6;Minimarkets;Green;350-399G;6 777,61;76,65;76652;8911;9;88,42;374,5;0,24;;;;;;;;;;;;;;
2020;6;Minimarkets;Green;400-599G;822,03;5,97;5966;1481;4;137,79;499,5;0,28;;;;;;;;;;;;;;
2020;6;Minimarkets;Green;600-899G;66,63;0,42;416;318;1;160,28;749,5;0,21;;;;;;;;;;;;;;
2020;6;Minimarkets;Blue;400-599G;1 161,26;5,81;5806;1295;4;200,02;499,5;0,40;;;;;;;;;;;;;;
2020;6;Minimarkets;Yellow;350-399G;1 016,72;18,79;18790;2174;9;54,11;374,5;0,14;;;;;;;;;;;;;;
2020;6;Minimarkets;Black;200-249G;262,77;3,32;3324;1783;2;79,04;224,5;0,35;;;;;;;;;;;;;;
2020;6;Minimarkets;Black;400-599G;119,82;0,58;583;235;2;205,70;499,5;0,41;;;;;;;;;;;;;;
2020;6;Minimarkets;Red;350-399G;236,52;1,38;1384;321;4;170,84;374,5;0,46;;;;;;;;;;;;;;
2020;6;Minimarkets;White;<200G;120,12;1,34;1340;367;4;89,64;200;0,45;;;;;;;;;;;;;;
2020;6;Minimarkets;Delicate;400-599G;92,65;0,89;889;618;1;104,17;499,5;0,21;;;;;;;;;;;;;;
2020;6;Minimarkets;Orange;250-299G;1,08;0,00;3;2;1;400,64;274,5;1,46;;;;;;;;;;;;;;
2020;6;Minimarkets;Orange;400-599G;56,31;0,52;516;338;2;109,19;499,5;0,22;;;;;;;;;;;;;;
2020;6;Minimarkets;Pastel;250-299G;49,52;1,08;1084;711;2;45,69;274,5;0,17;;;;;;;;;;;;;;
2020;6;Minimarkets;Mat;400-599G;47,02;0,54;539;121;4;87,29;499,5;0,17;;;;;;;;;;;;;;
2020;6;Supermarkets;Green;200-249G;4 901,72;75,93;75933;11136;7;64,55;224,5;0,29;;;;;;;;;;;;;;
2020;6;Supermarkets;Green;350-399G;7 862,02;96,82;96820;8213;12;81,20;374,5;0,22;;;;;;;;;;;;;;
2020;6;Supermarkets;Green;400-599G;1 864,03;14,84;14842;1811;8;125,59;499,5;0,25;;;;;;;;;;;;;;
2020;6;Supermarkets;Green;600-899G;15,91;0,11;109;71;2;145,46;749,5;0,19;;;;;;;;;;;;;;
2020;6;Supermarkets;Blue;400-599G;4 241,48;20,44;20441;2246;9;207,50;499,5;0,42;;;;;;;;;;;;;;
2020;6;Supermarkets;Yellow;350-399G;1 824,30;31,28;31279;2191;14;58,32;374,5;0,16;;;;;;;;;;;;;;
2020;6;Supermarkets;Red;350-399G;1 209,39;8,06;8056;631;13;150,12;374,5;0,40;;;;;;;;;;;;;;
2020;6;Supermarkets;Black;200-249G;302,10;4,31;4313;1587;3;70,05;224,5;0,31;;;;;;;;;;;;;;
2020;6;Supermarkets;Black;400-599G;565,06;3,11;3111;1188;3;181,66;499,5;0,36;;;;;;;;;;;;;;
2020;6;Supermarkets;Deep;<200G;476,18;1,76;1759;97;18;270,73;200;1,35;;;;;;;;;;;;;;
2020;6;Supermarkets;Deep;350-399G;7,85;0,02;25;6;4;320,35;374,5;0,86;;;;;;;;;;;;;;
2020;6;Supermarkets;Deep;400-599G;27,37;0,06;56;43;1;490,57;499,5;0,98;;;;;;;;;;;;;;
2020;6;Supermarkets;Pale;<200G;3,28;0,01;14;7;2;243,00;200;1,22;;;;;;;;;;;;;;
2020;6;Supermarkets;Pale;400-599G;371,50;1,33;1328;221;6;279,70;499,5;0,56;;;;;;;;;;;;;;
2020;6;Supermarkets;Delicate;400-599G;223,76;2,12;2119;1456;1;105,58;499,5;0,21;;;;;;;;;;;;;;
2020;6;Supermarkets;Vivid;<200G;60,61;0,39;393;1;393;154,35;200;0,77;;;;;;;;;;;;;;
2020;6;Supermarkets;Vivid;350-399G;121,00;0,55;552;1;552;219,16;374,5;0,59;;;;;;;;;;;;;;
2020;6;Supermarkets;Glossy;300-349G;24,49;0,13;128;1;128;191,03;324,5;0,59;;;;;;;;;;;;;;
2020;6;Supermarkets;Glossy;400-599G;149,11;0,33;334;1;334;446,97;499,5;0,89;;;;;;;;;;;;;;
2020;7;Hypermarkets;Green;200-249G;870,33;15,12;15117;618;24;57,57;224,5;0,26;;;;;;;;;;;;;;
2020;7;Hypermarkets;Green;350-399G;7 403,35;87,89;87891;714;123;84,23;374,5;0,22;;;;;;;;;;;;;;
2020;7;Hypermarkets;Green;400-599G;2 552,48;21,09;21088;578;36;121,04;499,5;0,24;;;;;;;;;;;;;;
2020;7;Hypermarkets;Green;600-899G;6,28;0,04;36;11;3;176,50;749,5;0,24;;;;;;;;;;;;;;
2020;7;Hypermarkets;Blue;400-599G;2 822,83;14,49;14492;575;25;194,79;499,5;0,39;;;;;;;;;;;;;;
2020;7;Hypermarkets;Black;200-249G;472,15;8,00;7999;475;17;59,03;224,5;0,26;;;;;;;;;;;;;;
2020;7;Hypermarkets;Black;400-599G;116,37;0,71;710;166;4;163,95;499,5;0,33;;;;;;;;;;;;;;
2020;7;Hypermarkets;Red;350-399G;382,45;2,77;2775;151;18;137,84;374,5;0,37;;;;;;;;;;;;;;
2020;7;Hypermarkets;White;<200G;290,43;3,01;3007;97;31;96,58;200;0,48;;;;;;;;;;;;;;
2020;7;Hypermarkets;Yellow;350-399G;201,71;3,03;3033;172;18;66,50;374,5;0,18;;;;;;;;;;;;;;
2020;7;Hypermarkets;Purple;400-599G;112,79;0,56;560;183;3;201,49;499,5;0,40;;;;;;;;;;;;;;
2020;7;Hypermarkets;Orange;250-299G;1,99;0,01;6;3;2;320,37;274,5;1,17;;;;;;;;;;;;;;
2020;7;Hypermarkets;Orange;400-599G;93,90;0,79;786;117;7;119,48;499,5;0,24;;;;;;;;;;;;;;
2020;7;Hypermarkets;Lime;400-599G;47,41;0,23;227;57;4;209,33;499,5;0,42;;;;;;;;;;;;;;
2020;7;Hypermarkets;Pink;<200G;35,51;0,21;209;1;209;169,98;200;0,85;;;;;;;;;;;;;;
2020;7;Hypermarkets;Pink;350-399G;0,15;0,00;1;1;1;136,23;374,5;0,36;;;;;;;;;;;;;;
2020;7;Minimarkets;Green;200-249G;3 398,47;50,71;50706;8349;6;67,02;224,5;0,30;;;;;;;;;;;;;;
2020;7;Minimarkets;Green;300-349G;0,01;0,00;0;1;0;109,41;324,5;0,34;;;;;;;;;;;;;;
2020;7;Minimarkets;Green;350-399G;5 999,00;63,53;63534;8631;7;94,42;374,5;0,25;;;;;;;;;;;;;;
2020;7;Minimarkets;Green;400-599G;909,80;6,46;6463;1457;4;140,77;499,5;0,28;;;;;;;;;;;;;;
2020;7;Minimarkets;Green;600-899G;79,83;0,46;463;317;1;172,56;749,5;0,23;;;;;;;;;;;;;;
2020;7;Minimarkets;Blue;400-599G;1 518,62;7,21;7212;1343;5;210,56;499,5;0,42;;;;;;;;;;;;;;
2020;7;Minimarkets;Yellow;350-399G;612,20;8,89;8890;1973;5;68,86;374,5;0,18;;;;;;;;;;;;;;
2020;7;Minimarkets;Black;200-249G;235,94;2,85;2854;1216;2;82,68;224,5;0,37;;;;;;;;;;;;;;
2020;7;Minimarkets;Black;400-599G;193,57;1,19;1192;292;4;162,33;499,5;0,32;;;;;;;;;;;;;;
2020;7;Minimarkets;Red;350-399G;132,96;0,80;800;484;2;166,27;374,5;0,44;;;;;;;;;;;;;;
2020;7;Minimarkets;White;<200G;119,13;1,34;1345;394;3;88,59;200;0,44;;;;;;;;;;;;;;
2020;7;Minimarkets;Khaki;350-399G;86,02;0,43;430;1;430;200,19;374,5;0,53;;;;;;;;;;;;;;
2020;7;Minimarkets;Orange;250-299G;1,92;0,01;5;2;3;362,69;274,5;1,32;;;;;;;;;;;;;;
2020;7;Minimarkets;Orange;400-599G;70,73;0,65;645;422;2;109,59;499,5;0,22;;;;;;;;;;;;;;
2020;7;Minimarkets;Pale;<200G;10,11;0,03;30;1;30;338,23;200;1,69;;;;;;;;;;;;;;
2020;7;Minimarkets;Pale;400-599G;46,95;0,15;145;1;145;322,87;499,5;0,65;;;;;;;;;;;;;;
2020;7;Minimarkets;Delicate;400-599G;51,74;0,49;486;411;1;106,50;499,5;0,21;;;;;;;;;;;;;;
2020;7;Supermarkets;Green;200-249G;5 422,05;86,10;86102;11371;8;62,97;224,5;0,28;;;;;;;;;;;;;;
2020;7;Supermarkets;Green;350-399G;5 977,70;67,73;67733;7935;9;88,25;374,5;0,24;;;;;;;;;;;;;;
2020;7;Supermarkets;Green;400-599G;1 411,18;11,12;11116;1569;7;126,95;499,5;0,25;;;;;;;;;;;;;;
2020;7;Supermarkets;Green;600-899G;147,30;1,05;1049;117;9;140,37;749,5;0,19;;;;;;;;;;;;;;
2020;7;Supermarkets;Blue;400-599G;6 144,17;36,38;36377;2354;15;168,90;499,5;0,34;;;;;;;;;;;;;;
2020;7;Supermarkets;Yellow;350-399G;1 520,41;21,88;21883;2163;10;69,48;374,5;0,19;;;;;;;;;;;;;;
2020;7;Supermarkets;Black;200-249G;521,92;8,33;8330;1689;5;62,65;224,5;0,28;;;;;;;;;;;;;;
2020;7;Supermarkets;Black;400-599G;499,18;2,76;2762;1131;2;180,75;499,5;0,36;;;;;;;;;;;;;;
2020;7;Supermarkets;Red;350-399G;411,20;2,55;2548;718;4;161,39;374,5;0,43;;;;;;;;;;;;;;
2020;7;Supermarkets;Pale;<200G;3,35;0,02;20;7;3;167,42;200;0,84;;;;;;;;;;;;;;
2020;7;Supermarkets;Pale;350-399G;0,24;0,00;1;1;1;345,74;374,5;0,92;;;;;;;;;;;;;;
2020;7;Supermarkets;Pale;400-599G;374,91;1,36;1362;235;6;275,28;499,5;0,55;;;;;;;;;;;;;;
2020;7;Supermarkets;Deep;<200G;298,58;1,04;1044;96;11;285,91;200;1,43;;;;;;;;;;;;;;
2020;7;Supermarkets;Deep;350-399G;9,62;0,05;45;7;6;213,79;374,5;0,57;;;;;;;;;;;;;;
2020;7;Supermarkets;Deep;400-599G;22,07;0,05;45;46;1;488,18;499,5;0,98;;;;;;;;;;;;;;
2020;7;Supermarkets;Vivid;<200G;49,08;0,29;291;1;291;168,68;200;0,84;;;;;;;;;;;;;;
2020;7;Supermarkets;Vivid;350-399G;140,65;0,66;658;1;658;213,62;374,5;0,57;;;;;;;;;;;;;;
2020;7;Supermarkets;Dim;<200G;0,42;0,00;1;1;1;471,73;200;2,36;;;;;;;;;;;;;;
2020;7;Supermarkets;Dim;350-399G;20,85;0,05;46;1;46;455,24;374,5;1,22;;;;;;;;;;;;;;
2020;7;Supermarkets;Dim;400-599G;140,82;0,27;269;1;269;523,32;499,5;1,05;;;;;;;;;;;;;;
2020;7;Supermarkets;White;<200G;154,48;1,57;1568;211;7;98,52;200;0,49;;;;;;;;;;;;;;
2020;8;Hypermarkets;Green;200-249G;839,68;14,50;14499;529;27;57,91;224,5;0,26;;;;;;;;;;;;;;
2020;8;Hypermarkets;Green;350-399G;4 545,65;52,70;52697;697;76;86,26;374,5;0,23;;;;;;;;;;;;;;
2020;8;Hypermarkets;Green;400-599G;2 912,24;27,09;27094;516;53;107,49;499,5;0,22;;;;;;;;;;;;;;
2020;8;Hypermarkets;Green;600-899G;2,34;0,01;11;5;2;213,09;749,5;0,28;;;;;;;;;;;;;;
2020;8;Hypermarkets;Blue;400-599G;3 144,03;15,99;15989;581;28;196,64;499,5;0,39;;;;;;;;;;;;;;
2020;8;Hypermarkets;Black;200-249G;386,05;6,51;6511;461;14;59,29;224,5;0,26;;;;;;;;;;;;;;
2020;8;Hypermarkets;Black;400-599G;152,67;2,01;2006;116;17;76,12;499,5;0,15;;;;;;;;;;;;;;
2020;8;Hypermarkets;Yellow;350-399G;418,48;8,52;8517;172;50;49,13;374,5;0,13;;;;;;;;;;;;;;
2020;8;Hypermarkets;Red;350-399G;373,80;2,52;2522;153;16;148,22;374,5;0,40;;;;;;;;;;;;;;
2020;8;Hypermarkets;White;<200G;284,90;2,84;2844;97;29;100,17;200;0,50;;;;;;;;;;;;;;
2020;8;Hypermarkets;Purple;400-599G;127,71;0,70;697;187;4;183,12;499,5;0,37;;;;;;;;;;;;;;
2020;8;Hypermarkets;Orange;250-299G;2,46;0,01;8;3;3;324,18;274,5;1,18;;;;;;;;;;;;;;
2020;8;Hypermarkets;Orange;400-599G;88,74;0,73;732;116;6;121,30;499,5;0,24;;;;;;;;;;;;;;
2020;8;Hypermarkets;Lime;400-599G;52,96;0,25;252;57;4;210,31;499,5;0,42;;;;;;;;;;;;;;
2020;8;Hypermarkets;Brown;<200G;24,72;0,23;235;79;3;105,24;200;0,53;;;;;;;;;;;;;;
2020;8;Hypermarkets;Brown;400-599G;9,58;0,08;80;41;2;119,43;499,5;0,24;;;;;;;;;;;;;;
2020;8;Minimarkets;Green;200-249G;3 827,93;61,30;61301;8388;7;62,44;224,5;0,28;;;;;;;;;;;;;;
2020;8;Minimarkets;Green;300-349G;0,55;0,00;5;2;2;116,44;324,5;0,36;;;;;;;;;;;;;;
2020;8;Minimarkets;Green;350-399G;6 359,16;70,34;70339;9467;7;90,41;374,5;0,24;;;;;;;;;;;;;;
2020;8;Minimarkets;Green;400-599G;836,63;5,88;5879;1318;4;142,30;499,5;0,28;;;;;;;;;;;;;;
2020;8;Minimarkets;Green;600-899G;58,67;0,37;366;317;1;160,47;749,5;0,21;;;;;;;;;;;;;;
2020;8;Minimarkets;Blue;400-599G;1 734,23;8,34;8340;1323;6;207,93;499,5;0,42;;;;;;;;;;;;;;
2020;8;Minimarkets;Yellow;350-399G;797,21;14,27;14273;2158;7;55,86;374,5;0,15;;;;;;;;;;;;;;
2020;8;Minimarkets;Black;200-249G;258,94;3,28;3277;1415;2;79,01;224,5;0,35;;;;;;;;;;;;;;
2020;8;Minimarkets;Black;400-599G;129,60;1,25;1245;251;5;104,09;499,5;0,21;;;;;;;;;;;;;;
2020;8;Minimarkets;Red;350-399G;178,45;1,13;1126;419;3;158,44;374,5;0,42;;;;;;;;;;;;;;
2020;8;Minimarkets;Grey;350-399G;112,75;0,52;520;1;520;216,99;374,5;0,58;;;;;;;;;;;;;;
2020;8;Minimarkets;White;<200G;103,20;1,17;1165;256;5;88,57;200;0,44;;;;;;;;;;;;;;
2020;8;Minimarkets;Orange;250-299G;3,30;0,01;9;4;2;362,41;274,5;1,32;;;;;;;;;;;;;;
2020;8;Minimarkets;Orange;400-599G;85,61;0,70;701;397;2;122,05;499,5;0,24;;;;;;;;;;;;;;
2020;8;Minimarkets;Golden;350-399G;84,82;1,59;1589;243;7;53,38;374,5;0,14;;;;;;;;;;;;;;
2020;8;Minimarkets;Pale;<200G;22,49;0,07;67;1;67;338,14;200;1,69;;;;;;;;;;;;;;
2020;8;Minimarkets;Pale;400-599G;50,11;0,16;158;1;158;316,37;499,5;0,63;;;;;;;;;;;;;;
2020;8;Supermarkets;Green;200-249G;6 709,75;119,28;119284;11511;10;56,25;224,5;0,25;;;;;;;;;;;;;;
2020;8;Supermarkets;Green;350-399G;7 205,29;88,32;88321;7827;11;81,58;374,5;0,22;;;;;;;;;;;;;;
2020;8;Supermarkets;Green;400-599G;1 220,23;9,98;9984;1231;8;122,21;499,5;0,24;;;;;;;;;;;;;;
2020;8;Supermarkets;Green;600-899G;66,27;0,43;433;117;4;153,11;749,5;0,20;;;;;;;;;;;;;;
2020;8;Supermarkets;Blue;400-599G;6 101,67;34,69;34694;2116;16;175,87;499,5;0,35;;;;;;;;;;;;;;
2020;8;Supermarkets;Yellow;350-399G;1 907,52;31,62;31617;1997;16;60,33;374,5;0,16;;;;;;;;;;;;;;
2020;8;Supermarkets;Black;200-249G;363,14;5,66;5658;1584;4;64,18;224,5;0,29;;;;;;;;;;;;;;
2020;8;Supermarkets;Black;400-599G;436,59;3,97;3969;872;5;110,01;499,5;0,22;;;;;;;;;;;;;;
2020;8;Supermarkets;Red;350-399G;415,78;2,52;2518;479;5;165,11;374,5;0,44;;;;;;;;;;;;;;
2020;8;Supermarkets;Deep;<200G;347,72;1,25;1250;91;14;278,20;200;1,39;;;;;;;;;;;;;;
2020;8;Supermarkets;Deep;350-399G;9,36;0,03;31;6;5;303,90;374,5;0,81;;;;;;;;;;;;;;
2020;8;Supermarkets;Deep;400-599G;26,51;0,05;54;41;1;490,95;499,5;0,98;;;;;;;;;;;;;;
2020;8;Supermarkets;Pale;<200G;2,92;0,02;16;7;2;177,80;200;0,89;;;;;;;;;;;;;;
2020;8;Supermarkets;Pale;350-399G;0,18;0,00;1;1;1;262,38;374,5;0,70;;;;;;;;;;;;;;
2020;8;Supermarkets;Pale;400-599G;345,46;1,20;1198;211;6;288,43;499,5;0,58;;;;;;;;;;;;;;
2020;8;Supermarkets;Dim;<200G;0,24;0,00;1;1;1;471,70;200;2,36;;;;;;;;;;;;;;
2020;8;Supermarkets;Dim;350-399G;21,18;0,05;49;1;49;431,33;374,5;1,15;;;;;;;;;;;;;;
2020;8;Supermarkets;Dim;400-599G;161,39;0,31;310;1;310;521,46;499,5;1,04;;;;;;;;;;;;;;
2020;8;Supermarkets;Vivid;<200G;41,64;0,25;247;1;247;168,84;200;0,84;;;;;;;;;;;;;;
2020;8;Supermarkets;Vivid;350-399G;128,83;0,56;560;1;560;230,13;374,5;0,61;;;;;;;;;;;;;;
2020;8;Supermarkets;White;<200G;152,14;1,44;1442;191;8;105,51;200;0,53;;;;;;;;;;;;;;
2020;9;Hypermarkets;Green;200-249G;692,96;11,68;11679;532;22;59,33;224,5;0,26;;;;;;;;;;;;;;
2020;9;Hypermarkets;Green;350-399G;6 512,43;83,77;83769;711;118;77,74;374,5;0,21;;;;;;;;;;;;;;
2020;9;Hypermarkets;Green;400-599G;2 124,54;17,70;17699;518;34;120,04;499,5;0,24;;;;;;;;;;;;;;
2020;9;Hypermarkets;Green;600-899G;1,03;0,00;5;5;1;218,74;749,5;0,29;;;;;;;;;;;;;;
2020;9;Hypermarkets;Blue;400-599G;4 467,33;28,86;28860;646;45;154,80;499,5;0,31;;;;;;;;;;;;;;
2020;9;Hypermarkets;Black;200-249G;372,04;6,65;6652;454;15;55,93;224,5;0,25;;;;;;;;;;;;;;
2020;9;Hypermarkets;Black;400-599G;60,61;0,55;549;91;6;110,48;499,5;0,22;;;;;;;;;;;;;;
2020;9;Hypermarkets;Red;350-399G;369,87;2,46;2463;162;15;150,18;374,5;0,40;;;;;;;;;;;;;;
2020;9;Hypermarkets;Yellow;350-399G;335,50;5,66;5657;174;33;59,31;374,5;0,16;;;;;;;;;;;;;;
2020;9;Hypermarkets;White;<200G;291,06;2,79;2786;98;28;104,49;200;0,52;;;;;;;;;;;;;;
2020;9;Hypermarkets;Orange;250-299G;1,37;0,00;4;3;1;319,52;274,5;1,16;;;;;;;;;;;;;;
2020;9;Hypermarkets;Orange;400-599G;92,43;0,76;764;121;6;121,01;499,5;0,24;;;;;;;;;;;;;;
2020;9;Hypermarkets;Purple;400-599G;93,17;0,47;475;181;3;196,35;499,5;0,39;;;;;;;;;;;;;;
2020;9;Hypermarkets;Lime;400-599G;51,53;0,24;242;47;5;212,94;499,5;0,43;;;;;;;;;;;;;;
2020;9;Hypermarkets;Pink;<200G;35,39;0,22;216;1;216;163,52;200;0,82;;;;;;;;;;;;;;
2020;9;Hypermarkets;Pink;350-399G;0,18;0,00;1;1;1;135,11;374,5;0,36;;;;;;;;;;;;;;
2020;9;Minimarkets;Green;200-249G;3 386,33;53,58;53578;7789;7;63,20;224,5;0,28;;;;;;;;;;;;;;
2020;9;Minimarkets;Green;300-349G;0,99;0,01;9;1;9;114,56;324,5;0,35;;;;;;;;;;;;;;
2020;9;Minimarkets;Green;350-399G;6 367,32;68,32;68322;9323;7;93,20;374,5;0,25;;;;;;;;;;;;;;
2020;9;Minimarkets;Green;400-599G;825,61;5,70;5703;1288;4;144,76;499,5;0,29;;;;;;;;;;;;;;
2020;9;Minimarkets;Green;600-899G;68,19;0,40;398;315;1;171,29;749,5;0,23;;;;;;;;;;;;;;
2020;9;Minimarkets;Blue;400-599G;1 951,67;9,46;9464;1363;7;206,22;499,5;0,41;;;;;;;;;;;;;;
2020;9;Minimarkets;Yellow;350-399G;600,12;8,19;8188;1787;5;73,29;374,5;0,20;;;;;;;;;;;;;;
2020;9;Minimarkets;Black;200-249G;180,63;2,35;2352;1361;2;76,81;224,5;0,34;;;;;;;;;;;;;;
2020;9;Minimarkets;Black;400-599G;156,62;0,87;870;319;3;180,02;499,5;0,36;;;;;;;;;;;;;;
2020;9;Minimarkets;White;<200G;102,78;1,15;1154;259;4;89,04;200;0,45;;;;;;;;;;;;;;
2020;9;Minimarkets;Red;350-399G;99,39;0,62;624;234;3;159,20;374,5;0,43;;;;;;;;;;;;;;
2020;9;Minimarkets;Pale;<200G;20,96;0,06;62;73;1;336,97;200;1,68;;;;;;;;;;;;;;
2020;9;Minimarkets;Pale;400-599G;59,08;0,17;175;74;2;338,39;499,5;0,68;;;;;;;;;;;;;;
